ConstituentID,DisplayName,ArtistBio,Nationality,Gender,BeginDate,EndDate,Count of Work
34210,"Porzellan Fabrik Gebrüder Bauscher, Weiden, Germany",,,,0,0,0
34211,"Königliche Porzellanmanufaktur, Meissen, Germany",,,,0,0,0
34217,Peter Haythornthwaite,"New Zealander, born 1944",New Zealander,,1944,0,0
34218,Farkas Molnár,"Hungarian, 1897–1945",Hungarian,Male,1897,1945,4
34219,Zoe Leonard,"American, born 1961",American,Female,1961,0,28
34220,Candida Höfer,"German, born 1944",German,Female,1944,0,1
34221,Rong Rong,"Chinese, born 1968",Chinese,Male,1968,0,5
34222,Huang Yan,"Chinese, born 1966",Chinese,Male,1966,0,8
34247,Georg Teltscher,"Austrian, 1904–1983",Austrian,Male,1904,1983,1
34250,Jonas Wood,"American, born 1977",American,Male,1977,0,12
34296,Haythornthwaite//Creativelab,"New Zealand, est. 2000",New Zealander,,2000,0,0
34303,Sigalit Landau,"Israeli, born 1969",Israeli,Female,1969,0,4
34307,Andrew Haythornthwaite,"New Zealander, born 1980",New Zealander,,1980,0,0
34308,David Haythornthwaite,"New Zealander, born 1978",New Zealander,,1978,0,0
34309,Dean Edgington,"New Zealander, born 1976",New Zealander,Male,1976,0,0
34310,William J. Russell,American,American,Male,0,0,1
34333,Z Corporation,USA,American,,0,0,0
34389,Dara Birnbaum,"American, born 1946",American,Female,1946,0,6
34409,Yael Bartana,"Israeli, born 1970",Israeli,Female,1970,0,1
34411,George Lois,"American, born 1931",American,,1931,0,24
34413,Katarzyna Kobro,,,Female,0,0,0
34415,BBPR,founded 1932,,,1932,0,0
34418,Louis-Jacques-Mandé Daguerre,"French, 1787–1851",French,Male,1787,1851,1
34425,Gianluigi Banfi,"Italian, 1910–1945",Italian,Male,1910,1945,0
34426,Lodovico Barbiano di Belgiojoso,"Italian, 1909–2004",Italian,Male,1909,2004,0
34427,Enrico Peressutti,"Italian, 1908–1976",Italian,Male,1908,1976,0
34428,Ernesto Nathan Rogers,"Italian, 1909–1969",Italian,Male,1909,1969,0
34431,Eurocarbon BV,,,,0,0,0
34451,Jennifer Allora,"American, born 1974",American,Female,1974,0,0
34452,Guillermo Calzadilla,"Cuban, born 1971",Cuban,Male,1971,0,0
34459,Paul Sharits,"American, 1943–1993",American,Male,1943,1993,57
34460,Svetlana Alpers,"American, born 1936",American,Female,1936,0,0
34462,Marine Hugonnier,"French, born 1969",French,Female,1969,0,1
34464,James Hyde,"American, born 1958",American,Male,1958,0,0
34465,Barney Kulok,"American, born 1981",American,,1981,0,0
34468,Ben Rose,"American, 1916–1980",American,Male,1916,1980,1
34484,Katy Grannan,"American, born 1969",American,Female,1969,0,5
34488,Xiao Lu,"Australian, born China 1962",Chinese,Female,1962,0,1
34494,Jamie Isenstein,"American, born 1975",American,Female,1975,0,2
34528,Guy de Cointet,"French, 1934–1983",American,Male,1934,1983,21
34532,Isaac Julien,"British, born 1960",British,Male,1960,0,3
34536,von Foerster,1911–2002,,Male,1911,2002,0
34537,Zeilinger,"Austrian, born 1945",Austrian,Male,1945,0,1
34539,iGuzzini illuminazione S.p.A.,"Italy, est. 1958",,,1958,0,0
34540,Beckermann,"Austrian, born 1952",Austrian,Female,1952,0,1
34541,Gilbert Bretterbauer,"Austrian, born 1957",Austrian,Male,1957,0,1
34542,Martin Bruch,"Austrian, born 1961",Austrian,Male,1961,0,1
34543,einLab,American,American,,0,0,1
34545,Endlicher,"Austrian, born 1960",Austrian,Male,1960,0,1
34548,Groting,"German, born 1961",German,Female,1961,0,1
34549,Shini Pararajasingham,,,,0,0,1
34551,Haim Steinbach,"American, born Israel 1944",American,Male,1944,0,3
34555,Charlotte Posenenske,"German, 1930–1985",German,Female,1930,1985,9
34557,Gilberto Corretti,"Italian, born 1941",Italian,,1941,0,0
34558,Paolo Deganello,"Italian, born 1940",Italian,Male,1940,0,0
34559,Massimo Morozzi,"Italian, born 1941",Italian,Male,1941,0,0
34560,Dario Bartolini,"Italian, born 1943",Italian,Male,1943,0,0
34561,Lucia Bartolini,"Italian, born 1944",Italian,Female,1944,0,0
34577,Sabine Hornig,"German, born 1964",German,Female,1964,0,1
34597,Anthony McCall,"American, born England 1946",American,Male,1946,0,2
34613,Emile Josome Hodinos,"French, 1853–1905",French,Male,1853,1905,1
34619,El Anatsui,"Ghanaian, born 1944",Ghanaian,Male,1944,0,2
34623,Robin Fletcher,,,,0,0,0
34624,Gary Chitty,,,,0,0,0
34625,Paul Richards,,,,0,0,0
34626,Robert Koepke,"German, 1893–1968",German,Male,1893,1968,1
34638,Eric Convents,,,Male,0,0,0
34639,Roger Steylaerts,,,Male,0,0,0
34650,Slavs and Tatars,founded 2005,,,2005,0,10
34660,"Gebrüder Thonet, Koritschan, Moravia (Czech Republic)",,,,0,0,0
34671,The Beatles,"UK, est. 1960",,,1960,0,2
34673,The Residents,"American, founded 1972",American,,1972,0,3
34674,Devo,"USA, est. 1973",American,,1973,0,0
34692,Miao Xiaochun,"Chinese, born 1964",Chinese,Male,1964,0,1
34698,James Luna,"Payómkawichum/Luiseño, 1950–2018",Native American,Male,1950,2018,1
34699,Julius Shulman,"American, 1910–2009",American,Male,1910,2009,0
34708,Sterling Ruby,"American, born Germany 1972",German,Male,1972,0,3
34714,Diango Hernandez,"Cuban, born 1970",Cuban,Male,1970,0,4
34716,Justine Kurland,"American, born 1969",American,Female,1969,0,4
34722,Ai Weiwei,"Chinese, born 1957",Chinese,Male,1957,0,36
34723,Hai Bo,"Chinese, born 1962",Chinese,Male,1962,0,1
34724,Hong Lei,"Chinese, born 1960",Chinese,Male,1960,0,3
34725,Pierre Missey,French,French,,0,0,0
34727,Mary Beth Edelson,"American, 1933 – 2021",American,Female,1933,2021,7
34728,Sheng Qi,"Chinese, born 1965",Chinese,Male,1965,0,1
34729,Weng Fen,"Chinese, born 1961",Chinese,Male,1961,0,2
34732,Zheng Guogu,"Chinese, born 1970",Chinese,Male,1970,0,1
34734,Ercole Brini,"Italian, 1913–1980",Italian,Male,1913,1989,1
34740,Philip Glass,"American, born 1937",American,Male,1937,0,5
34742,Tino Sehgal,"British, born 1976",British,Male,1976,0,1
34743,Jackson Mac Low,"American, 1922–2004",American,Male,1922,2004,41
34764,Wardell Milan,"American, born 1978",American,Male,1978,0,8
34782,Lida Abdul,"Afghan, born 1973",Afghan,Female,1973,0,1
34784,Trisha Brown,"American, 1936–2017",American,Female,1936,2017,14
34785,Jessica Mein,"Brazilian, born 1975",Brazilian,Female,1975,0,1
34787,Leo Villareal,"American, born 1967",American,Male,1967,0,1
34788,Kalup Linzy,"American, born 1977",American,Male,1977,0,4
34789,George Bures Miller,"Canadian, born 1960",Canadian,Male,1960,0,0
34790,Cabaret Voltaire,,,,0,0,0
34791,Downtown Community TV Center,"USA, est. 1972",,,1972,0,0
34792,Fishbone,,,,0,0,0
34794,Test Dept.,"British, formed 1981",British,,1981,0,1
34795,Coil,"British, formed 1982",British,,1982,0,1
34796,TVTV,founded in 1972,American,,1972,0,2
34797,Ulay,"German, 1943–2020",German,Male,1943,2020,0
34798,University Community Video,,,,0,0,0
34799,Video Free America,,,,0,0,0
34802,John Evan Hughes,,,Male,0,0,1
34803,Marc Camille Chaimowicz,"British, born 1946",British,Male,1946,0,2
34804,Shu Lea Cheang,"Taiwanese, born 1954",Taiwanese,Female,1954,0,1
34805,Stevenson J. Palfi,"American, 1952–2005",American,Male,1952,2005,1
34806,Doris Cross,"American, born 1906",American,,1906,0,0
34807,Pierre Binggeli,,,,0,0,0
34808,Jill Godmilow,,,,0,0,0
34809,Joan La Barbara,"American, born 1947",American,Female,1947,0,0
34810,Adam Friedman,,,Male,0,0,1
34811,Akira Kurosaki,"Japanese, born 1937",Japanese,Male,1937,0,3
34812,Alex Weil,"American, born 1951",American,Male,1951,0,0
34813,Angel Velasco Shaw,"Filipino American, born 1963",American,Female,1963,0,1
34814,Annabel Jankel,British,British,Female,0,0,0
34816,Ardele Lister,"Canadian, born 1950",Canadian,Female,1950,0,3
34817,Arthur Ginsberg,"American, born 1941",American,Male,1941,0,0
34818,Ayumi Shino,"Japanese, born 1959",Japanese,Female,1959,0,0
34819,Barbara Buckner,"American, born 1950",American,Female,1950,0,1
34820,Bill Seaman,"American, born 1956",American,Male,1956,0,1
34821,Bob Giraldi,"American, born 1939",American,Male,1939,0,0
34822,Bob Sabiston,"American, born 1967",American,Male,1967,0,1
34823,Branda Miller,"American, born 1952",American,Female,1952,0,2
34824,Brice Dellsperger,"French, born 1971",French,Male,1971,0,1
34825,Bruce Gowers,British,British,Male,0,0,1
34826,Charlie Levi,,,Male,0,0,0
34827,Chen Jue,,,,0,0,0
34828,Chuck Statler,,,Male,0,0,0
34829,Claude Beller,"American, born 1945",American,Male,1945,0,0
34830,Colin Campbell,"Canadian, 1942–2001",Canadian,Male,1942,2001,3
34831,Dale Hoyt,"American, born 1961",American,Male,1961,0,1
34832,Daniel Reeves,"American, born 1948",American,Male,1948,0,2
34833,David Hogan,,,Male,0,0,0
34834,David Mallet,,,Male,0,0,0
34835,Davidson Gigliotti,"American, born 1939",American,Male,1939,0,1
34836,Dean Winkler,,,Male,0,0,0
34837,Diane Bonder,"American, 1960–2006",American,Female,1960,2006,1
34838,Dieter Meier,"Swiss, born 1945",Swiss,Male,1945,0,1
34839,Dmitry Troitsky,"Russian, born 1971",Russian,Male,1971,0,0
34840,Don Munroe,,,Male,0,0,0
34841,Donigan Cumming,"American, born 1947",American,Male,1947,0,6
34842,Elsa Cayo,"Peruvian, born 1951",Peruvian,Female,1951,0,1
34843,Frank Gillette,"American, born 1941",American,Male,1941,0,1
34844,Fred Simon,"American, born 1945",American,Male,1945,0,1
34845,Gary Glassman,,,Male,0,0,0
34846,Graeme Whifler,"American, born 1951",American,Male,1951,0,0
34847,Gregg Bordowitz,"American, born 1964",American,Male,1964,0,1
34848,Greg Durbin,"American, born 1950",American,Male,1950,0,0
34849,Helen De Michiel,"American, born 1953",American,Female,1953,0,2
34850,Hitoshi Nomura,"Japanese, born 1945",Japanese,Male,1945,0,1
34851,Irit Batsry,"Israeli, born 1957",Israeli,Female,1957,0,1
34852,James Byrne,"American, born 1950",American,Male,1950,0,1
34853,Jane Veeder,"American, born 1944",American,Female,1944,0,1
34854,Jean-Bernard Menoud,,,Male,0,0,0
34855,Jeff Stein,,,Male,0,0,0
34856,Jim Mulligan,,,Male,0,0,0
34857,Joan Logue,"American, born 1942",American,Female,1942,0,1
34858,Joe Dea,American,American,Male,0,0,1
34859,John DeGraaf,,,Male,0,0,0
34860,John Reilly,"American, 1939–2013",American,Male,1939,2013,0
34861,John Sanborn,"American, born 1954",American,Male,1954,0,0
34862,Jon Alpert,"American, born 1948",American,Male,1948,0,1
34863,Jud Yalkut,"American, 1938–2013",American,Male,1938,2013,0
34864,Judith Barry,"American, born 1949",American,Female,1949,0,2
34865,Jules Backus,"American, 1944–1996",American,Male,1944,1996,0
34866,Keiko Tsuno,"Japanese, born 1944",Japanese,Female,1944,0,0
34867,Ken Feingold,"American, born 1952",American,Male,1952,0,2
34868,Ken Kobland,"American, born 1946",American,Male,1946,0,1
34869,Kevin Godley,"British, born 1945",British,Male,1945,0,0
34870,Kyoko Michishita,"Japanese, born 1942",Japanese,Female,1942,0,1
34871,Lol Crème,"British, born 1947",British,Male,1947,0,0
34872,Mao Kawaguchi,"Japanese, born 1951",Japanese,Male,1951,0,0
34873,Mark Magill,"American, born 1952",American,Male,1952,0,1
34874,Mary McFerran,American,American,Female,0,0,1
34875,Matthew Geller,"American, born 1954",American,Male,1954,0,1
34876,Michael Nesmith,"American, born 1942",American,Male,1942,0,0
34878,Michael Smith,"American, born 1951",American,Male,1951,0,2
34879,Mickey McGowan,"American, born 1946",American,Female,1946,0,0
34880,Mindy Faber,,,Female,0,0,3
34881,Miranda July,"American, born 1974",American,Female,1974,0,1
34882,Nancy Buchanan,"American, born 1946",American,Female,1946,0,2
34883,Neil Goldberg,"American, born 1963",American,Male,1963,0,20
34884,Norman Cohn,"Canadian, born 1946",Canadian,Male,1946,0,1
34885,Olga Stolpovskaya,"Russian, born 1969",Russian,Female,1969,0,0
34886,Paul Dougherty,"American, born 1953",American,Male,1953,0,0
34887,Paul Harrison,"British, born 1966",British,Male,1966,0,0
34888,Paul Ryan,"American, 1943–2013",American,Male,1943,2013,1
34889,Peter Care,"British, born 1953",British,Male,1953,0,0
34890,Péter Forgács,"Hungarian, born 1950",Hungarian,Male,1950,0,11
34891,Philippe Gautier,,,Male,0,0,0
34892,Phyllis Baldino,"American, born 1956",American,Female,1956,0,1
34893,Pia Lindman,"Finnish, born 1965",Finnish,Female,1965,0,1
34894,Pratibha Parmar,"British, born 1955",British,Female,1955,0,1
34896,Ralph Hocking,"American, born 1931",American,Male,1931,0,1
34897,Richard Foreman,"American, born 1937",American,Male,1937,0,1
34898,Richard Lowenstein,"Australian, born 1959",Australian,Male,1959,0,1
34899,Robert Farber,"American, 1948–1995",American,Male,1948,1995,2
34900,Robert Withers,,,Male,0,0,0
34901,Rocky Morton,"British, born 1955",British,Male,1955,0,0
34902,Sadie Benning,"American, born 1973",American,Non-Binary,1973,0,10
34904,Sandy McLeod,,,Female,0,0,0
34906,Sherry Miller,,,Female,0,0,0
34907,Shi Jian,"Chinese, born 1973",Chinese,Male,1973,0,0
34908,Simone Forti,"American, born Italy. 1935",American,Female,1935,0,35
34909,Skip Blumberg,"American, born 1946",American,Male,1946,0,8
34910,Skip Sweeney,"American, born 1946",American,Male,1946,0,1
34911,Spike Jonze,"American, born 1969",American,Male,1969,0,0
34912,Stefan Moore,"American, born 1944",American,Male,1944,0,0
34913,Stephen Beck,"American, born 1950",American,Male,1950,0,1
34914,Stephen Laub,"American, born 1945",American,Male,1945,0,1
34915,Steve Reinke,"Canadian, born 1963",Canadian,Male,1963,0,101
34916,Stuart Marshall,"British, 1949–1993",British,Male,1949,1993,1
34917,Stuart Sherman,"American, 1946–2001",American,Male,1946,2001,1
34918,Susan Milano,,,Female,0,0,1
34919,Teodoro Maus,"Mexican, born 1934",Mexican,Male,1934,0,1
34920,Thierry Kuntzel,"French, 1948–2007",French,Male,1948,2007,3
34921,Thomas Dolby,"British, born 1958",British,Male,1958,0,1
34922,Toni Basil,"American, born 1943",American,Female,1943,0,1
34923,Tsuneo Nakai,"Japanese, born 1947",Japanese,Male,1947,0,1
34924,Ulrike Rosenbach,"German, born 1943",German,Female,1943,0,2
34925,Vanalyne Green,"American, born 1948",American,Female,1948,0,1
34926,"Victor Masayesva, Jr.","Native American, born 1951",Native American,Male,1951,0,2
34928,William Dear,"Canadian, born 1944",Canadian,Male,1944,0,0
34929,Yasuo Shinohara,"Japanese, born 1952",Japanese,Male,1952,0,1
34930,Zacharias Kunuk,"Canadian, born 1957",Canadian,Male,1957,0,3
34931,Zbigniew Rybczynski,"Polish, born 1949",Polish,Male,1949,0,1
34933,Mick Rock,"British, born 1949",British,Male,1949,0,0
34934,Stanley Dorfman,,,Male,0,0,0
34935,Jim Yukich,,,Male,0,0,0
34936,Julien Temple,"British, born 1953",British,Male,1953,0,0
34937,Tony Cokes,"American, born 1956",American,Male,1956,0,16
34938,Tony Labat,"American, born Cuba. 1951",American,Male,1951,0,3
34939,Steve Barron,,,Male,0,0,0
34940,Tim Pope,"British, born 1956",British,Male,1956,0,0
34943,Jean Baptises-Mondino,"French, born 1949",French,Male,1949,0,0
34944,Gus Van Sant,"American, born 1952",American,Male,1952,0,0
34945,Rudi Dolezal,"Austrian, born 1958",Austrian,Male,1958,0,0
34946,Hannes Rosacher,"Austrian, born 1952",Austrian,Male,1952,0,0
34947,Mark Romanek,"American, born 1959",American,Male,1959,0,0
34948,Matthew Rolston,American,American,Male,0,0,0
34949,Sam Bayer,"American, born 1962",American,Male,1962,0,0
34950,Floria Sigismondi,Italian,Italian,Female,0,0,0
34951,Dom + Nic,,,,0,0,0
34952,Walter Stern,,,Male,0,0,0
34953,Marcus Viner,,,Male,0,0,0
34979,Louis Lafon,"French, active 1870s–90s",French,Male,1870,1890,2
34990,Arista Records,founded 1974,,,1974,0,0
35002,Epic Records,founded 1953,,,1953,0,0
35022,Virgin Records,founded 1972,,,1972,0,0
35059,Typosophic Society,,,,0,0,0
35060,Typosophes sans frontieres,,,,0,0,0
35061,Malachi Farrell,"Irish, born 1970",Irish,Male,1970,0,0
35062,Seamus Farrell,"British, born 1965",British,Male,1965,0,0
35063,Filippo di Giovani,Italian,Italian,Male,0,0,0
35064,Fernando Palma de Rodriguez,Mexican,Mexican,Male,0,0,0
35066,Hans Gross,"Austrian, 1847–1915",Austrian,Male,1847,1915,0
35067,Peter Singer,"Austrian, 1810–1882",Austrian,Male,1810,1882,0
35069,Hanns Horbiger,"Austrian, 1860–1931",Austrian,Male,1860,1931,0
35070,Otto E. Rossler,"German, born 1940",German,Male,1940,0,0
35075,Efrain Almeida,"Brazilian, born 1964",Brazilian,Male,1964,0,1
35076,Gerhard Grossing,"Austrian, born 1957",Austrian,Male,1957,0,0
35080,Raimond Chaves,"Colombian, born 1963",Colombian,Male,1963,0,4
35082,Gilda Mantilla,"Peruvian, born United States 1967",Peruvian,Female,1967,0,6
35086,Margaret E. Knight,"American, 1838–1914",American,Female,1838,1914,0
35105,Alfonso Bialetti,"Italian, 1888–1970",Italian,Male,1888,1970,1
35115,Karl Elsener,"Swiss, 1860–1918",Swiss,,1860,1918,1
35122,Heinz Gappmayr,"Austrian, born 1925",Austrian,Male,1925,0,1
35129,"Bialetti Industrie Sp.A., Italy",est. 1919,,,1919,0,0
35130,Gertrud Fischbacher,"Austrian, born 1967",Austrian,Female,1967,0,0
35134,Harrell Fletcher,"American, born 1967",American,Male,1967,0,51
35135,Meubles TV,,French,,0,0,0
35143,Diller Scofidio + Renfro,est. 1981,,,1981,0,0
35145,Josephine Meckseper,"German, born 1964",German,Female,1964,0,2
35152,Cao Guimarães,"Brazilian, born 1965",Brazilian,Male,1965,0,5
35159,Cao Fei,"Chinese, born 1978",Chinese,Female,1978,0,2
35162,David Lamelas,"Argentine, born 1946",Argentine,Male,1946,0,8
35165,Brüder Rasch,German,German,,0,0,0
35204,Batiste Madalena,"American, 1902–1988",American,Male,1902,1988,27
35207,FXFOWLE,"American, founded 1978",American,,1978,0,0
35212,Shannon Ebner,"American, born 1971",American,Female,1971,0,3
35220,Babette Mangolte,"French, born 1941",French,Female,1941,0,0
35225,Art Workers' Coalition,,,,0,0,0
35251,Sergej Jensen,"Danish, born 1973",Danish,Male,1973,0,3
35252,Aernout Mik,"Dutch, born 1962",Dutch,Male,1962,0,1
35266,Harry Dodge,"American, born 1966",American,Male,1966,0,0
35267,Stanya Kahn,"American, born 1968",American,Female,1968,0,0
35270,Yui Kugimiya,"Japanese, born 1981",Japanese,Female,1981,0,5
35282,Seher Shah,"Pakistani, born 1975",Pakistani,Female,1975,0,13
35285,Walid Raad,"Lebanese, born 1967",Lebanese,Male,1967,0,40
35288,Joachim Koester,"Danish, born 1962",Danish,Male,1962,0,12
35295,Alex Hubbard,"American, born 1975",American,Male,1975,0,2
35333,Beca Lipscombe,"British, born 1973",British,Female,1973,0,0
35340,Amar Kanwar,"Indian, born 1964",Indian,Male,1964,0,1
35343,Atelier E.B,"British, founded 2007",British,,2007,0,1
35353,José Resende,"Brazilian, born 1945",Brazilian,male,1945,0,1
35380,A. Lawrence Kocher,"American, 1885–1969",American,Male,1885,1969,2
35392,Bani Abidi,"Pakistani, born 1971",Pakistani,Female,1971,0,14
35399,Peter Roehr,"German, 1944–1968",German,Male,1944,1968,2
35401,Magis SpA,"Italy, est. 1976",,,1976,0,0
35406,Liza Béar,"British, born 1942",British,Female,1942,0,1
35409,Jarbes Lopes,"Brazilian, born 1964",Brazilian,Male,1964,0,9
